wl,fighterx,fightery,agex,heightx,reachx,slpmx,stacx,sapmx,tdavgx,tdaccx,tddefx,subavgx,winsx,lossesx,drawsx,stanceopenstancex,stanceorthodoxx,stancesouthpawx,stanceswitchx,agey,heighty,reachy,slpmy,stacy,sapmy,tdavgy,tdaccy,tddefy,subavgy,winsy,lossesy,drawsy,stanceopenstancey,stanceorthodoxy,stancesouthpawy,stanceswitchy
1,Billy Quarantillo,Spike Carlyle,35,70,70,7,57,43,1,23,63,1,18,5,0,0,1,0,0,30,68,71,2,54,30,3,36,57,0,9,3,0,0,0,0,1
1,Billy Quarantillo,Kyle Nelson,35,70,70,7,57,43,1,23,63,1,18,5,0,0,1,0,0,32,71,71,3,44,52,1,20,73,0,15,5,1,0,0,0,1
0,Billy Quarantillo,Edson Barboza,35,70,70,7,57,43,1,23,63,1,18,5,0,0,1,0,0,38,71,75,4,45,57,0,50,75,0,24,11,0,0,1,0,0
1,Billy Quarantillo,Alexander Hernandez,35,70,70,7,57,43,1,23,63,1,18,5,0,0,1,0,0,31,69,72,4,41,56,1,31,60,0,14,7,0,0,1,0,0
0,Blagoy Ivanov,Derrick Lewis,37,71,73,3,40,53,0,40,61,0,19,6,0,0,0,1,0,39,75,79,2,50,40,0,26,53,0,27,12,0,0,1,0,0
1,Blagoy Ivanov,Tai Tuivasa,37,71,73,3,40,53,0,40,61,0,19,6,0,0,0,1,0,30,74,75,3,49,43,0,0,54,0,15,6,0,0,0,1,0
0,Blagoy Ivanov,Junior Dos Santos,37,71,73,3,40,53,0,40,61,0,19,6,0,0,0,1,0,40,76,77,4,47,56,0,50,81,0,21,9,0,0,1,0,0
0,Blagoy Ivanov,Augusto Sakai,37,71,73,3,40,53,0,40,61,0,19,6,0,0,0,1,0,32,75,77,4,49,48,0,40,56,0,16,5,1,0,1,0,0
0,Blood Diamond,Jeremiah Wells,35,71,76,3,55,48,0,0,73,0,3,3,0,0,0,0,1,37,69,74,2,43,48,3,44,80,0,12,4,1,0,0,0,1
0,Blood Diamond,Orion Cosce,35,71,76,3,55,48,0,0,73,0,3,3,0,0,0,0,1,29,71,71,2,53,44,1,40,61,0,8,2,0,0,0,0,1
1,Bo Nickal,Val Woodburn,28,73,76,2,62,75,11,50,0,13,5,0,0,0,0,1,0,30,68,74,1,35,36,1,10,50,0,7,2,0,0,1,0,0
0,Bobby Green,Thiago Moises,37,70,71,6,52,62,1,37,74,0,31,15,1,0,1,0,0,28,69,70,2,39,54,1,40,56,1,17,7,0,0,1,0,0
0,Bobby Green,Rafael Fiziev,37,70,71,6,52,62,1,37,74,0,31,15,1,0,1,0,0,30,68,71,4,51,49,0,40,89,0,12,3,0,0,0,0,1
1,Bobby Green,Grant Dawson,37,70,71,6,52,62,1,37,74,0,31,15,1,0,1,0,0,30,70,72,2,51,45,3,36,40,1,20,2,1,0,0,0,1
0,Bobby Green,Jalin Turner,37,70,71,6,52,62,1,37,74,0,31,15,1,0,1,0,0,28,75,77,6,48,41,0,55,75,1,14,7,0,0,0,1,0
0,Bobby Green,Edson Barboza,37,70,71,6,52,62,1,37,74,0,31,15,1,0,1,0,0,38,71,75,4,45,57,0,50,75,0,24,11,0,0,1,0,0
1,Bobby Green,Clay Guida,37,70,71,6,52,62,1,37,74,0,31,15,1,0,1,0,0,42,67,70,2,33,61,3,36,67,0,38,21,0,0,1,0,0
1,Bobby Green,Pat Healy,37,70,71,6,52,62,1,37,74,0,31,15,1,0,1,0,0,40,72,72,2,36,50,3,37,55,1,34,23,0,0,1,0,0
1,Bobby Green,Nasrat Haqparast,37,70,71,6,52,62,1,37,74,0,31,15,1,0,1,0,0,28,70,72,5,44,64,0,20,78,0,16,5,0,0,0,1,0
0,Bobby Green,Islam Makhachev,37,70,71,6,52,62,1,37,74,0,31,15,1,0,1,0,0,32,70,70,2,60,61,3,60,90,1,25,1,0,0,0,1,0
0,Bobby Moffett,Enrique Barzola,33,70,73,3,39,61,2,66,66,1,13,5,0,0,1,0,0,34,67,70,3,41,68,4,45,66,0,17,5,2,0,1,0,0
0,Bobby Nash,Song Kenan,33,72,74,3,37,51,2,33,10,1,8,4,0,0,1,0,0,33,72,71,4,46,50,0,50,61,0,20,8,0,0,1,0,0
0,Bobby Nash,Li Jingliang,33,72,74,3,37,51,2,33,10,1,8,4,0,0,1,0,0,35,72,71,4,42,57,1,41,60,0,19,8,0,0,1,0,0
1,Bogdan Guskov,Zac Pauga,31,75,76,2,33,40,0,0,66,0,15,3,0,0,1,0,0,36,74,76,4,62,58,0,7,10,0,7,3,0,0,1,0,0
0,Bojan Mihajlovic,Francis Ngannou,43,71,73,1,35,47,0,0,33,0,10,6,0,0,1,0,0,37,76,83,2,41,41,0,62,71,0,17,3,0,0,1,0,0
1,Bojan Velickovic,Nicholas Musoke,35,72,76,2,34,57,0,25,55,0,15,6,1,0,0,1,0,37,72,75,3,35,57,1,19,82,0,13,5,0,0,1,0,0
0,Bojan Velickovic,Sultan Aliev,35,72,76,2,34,57,0,25,55,0,15,6,1,0,0,1,0,39,71,74,1,45,56,1,38,10,0,15,3,0,0,1,0,0
1,Bolaji Oki,Timmy Cuamba,28,70,73,5,43,64,0,10,83,0,9,1,0,0,1,0,0,25,69,71,2,34,57,0,16,71,0,8,2,0,0,1,0,0
0,Boston Salmon,Khalid Taha,33,69,69,4,37,59,0,0,10,0,6,3,0,0,0,1,0,32,65,69,2,32,46,0,0,61,0,13,5,0,0,1,0,0
1,Brad Blackburn,Edgar Garcia,46,70,73,4,35,65,0,50,76,0,18,13,1,0,1,0,0,40,70,71,3,29,60,2,57,50,0,14,5,0,0,1,0,0
0,Brad Katona,Merab Dvalishvili,32,66,64,4,49,48,1,27,52,0,15,3,0,0,1,0,0,33,66,68,4,41,57,6,36,80,0,17,4,0,0,1,0,0
0,Brad Katona,Garrett Armfield,32,66,64,4,49,48,1,27,52,0,15,3,0,0,1,0,0,27,66,70,6,53,58,0,0,64,0,10,3,0,0,1,0,0
0,Brad Katona,Hunter Azure,32,66,64,4,49,48,1,27,52,0,15,3,0,0,1,0,0,31,68,69,3,53,58,1,34,67,1,9,2,0,0,1,0,0
0,Brad Pickett,Ian McCall,45,66,68,3,31,55,2,44,58,0,25,14,0,0,1,0,0,39,65,64,3,39,67,2,30,88,0,13,5,1,0,1,0,0
1,Brad Pickett,Yves Jabouin,45,66,68,3,31,55,2,44,58,0,25,14,0,0,1,0,0,44,67,68,3,41,62,1,60,82,0,20,11,0,0,1,0,0
1,Brad Pickett,Francisco Rivera,45,66,68,3,31,55,2,44,58,0,25,14,0,0,1,0,0,42,68,70,4,41,68,1,63,68,0,11,7,0,0,1,0,0
1,Brad Pickett,Neil Seery,45,66,68,3,31,55,2,44,58,0,25,14,0,0,1,0,0,44,64,64,3,41,58,0,27,53,1,16,13,0,0,1,0,0
0,Brad Pickett,Iuri Alcantara,45,66,68,3,31,55,2,44,58,0,25,14,0,0,1,0,0,43,69,71,2,45,49,1,62,60,0,35,10,0,0,0,1,0
0,Brad Pickett,Renan Barao,45,66,68,3,31,55,2,44,58,0,25,14,0,0,1,0,0,37,66,70,3,36,57,1,41,91,0,34,9,0,0,1,0,0
0,Brad Pickett,Eddie Wineland,45,66,68,3,31,55,2,44,58,0,25,14,0,0,1,0,0,39,67,69,3,29,68,0,33,86,0,24,16,1,0,1,0,0
1,Brad Pickett,Mike Easton,45,66,68,3,31,55,2,44,58,0,25,14,0,0,1,0,0,40,66,70,3,37,61,0,22,66,0,13,6,0,0,0,1,0
1,Brad Riddell,Drew Dober,32,67,71,4,53,53,1,36,63,0,10,4,0,0,1,0,0,35,68,70,4,40,51,0,18,56,0,27,13,0,0,0,1,0
0,Brad Riddell,Jalin Turner,32,67,71,4,53,53,1,36,63,0,10,4,0,0,1,0,0,28,75,77,6,48,41,0,55,75,1,14,7,0,0,0,1,0
1,Brad Riddell,Jamie Mullarkey,32,67,71,4,53,53,1,36,63,0,10,4,0,0,1,0,0,29,72,74,4,46,54,2,34,76,0,17,7,0,0,1,0,0
0,Brad Riddell,Renato Moicano,32,67,71,4,53,53,1,36,63,0,10,4,0,0,1,0,0,34,71,72,4,47,60,1,47,72,0,18,5,1,0,1,0,0
1,Brad Riddell,Alex Da Silva,32,67,71,4,53,53,1,36,63,0,10,4,0,0,1,0,0,28,68,73,2,46,56,1,43,76,0,21,4,0,0,1,0,0
0,Brad Scott,Krzysztof Jotko,34,73,76,3,41,57,0,15,63,0,11,6,0,0,1,0,0,34,73,77,2,42,57,1,39,82,0,24,6,0,0,0,1,0
1,Brad Scott,Dylan Andrews,34,73,76,3,41,57,0,15,63,0,11,6,0,0,1,0,0,44,73,74,2,50,46,2,50,57,0,18,7,0,0,0,0,1
0,Brad Scott,Robert Whittaker,34,73,76,3,41,57,0,15,63,0,11,6,0,0,1,0,0,33,72,73,4,42,59,0,38,82,0,26,7,0,0,1,0,0
1,Brad Scott,Scott Askham,34,73,76,3,41,57,0,15,63,0,11,6,0,0,1,0,0,35,75,75,3,46,52,0,18,65,0,14,4,0,0,0,1,0
1,Brad Scott,Michael Kuiper,34,73,76,3,41,57,0,15,63,0,11,6,0,0,1,0,0,34,72,73,3,54,54,2,55,79,0,15,5,0,0,1,0,0
0,Brad Scott,Claudio Silva,34,73,76,3,41,57,0,15,63,0,11,6,0,0,1,0,0,41,71,71,2,42,46,2,26,44,1,14,4,0,0,0,1,0
1,Brad Tavares,Antonio Carlos Junior,36,73,74,3,43,55,0,26,81,0,20,10,0,0,1,0,0,33,74,79,1,42,52,3,39,53,0,11,5,0,0,1,0,0
1,Brad Tavares,Chris Weidman,36,73,74,3,43,55,0,26,81,0,20,10,0,0,1,0,0,39,74,78,2,43,50,3,43,65,0,15,7,0,0,1,0,0
1,Brad Tavares,Dongi Yang,36,73,74,3,43,55,0,26,81,0,20,10,0,0,1,0,0,39,70,73,3,51,63,1,41,61,0,13,3,0,0,0,1,0
1,Brad Tavares,Robert McDaniel,36,73,74,3,43,55,0,26,81,0,20,10,0,0,1,0,0,40,75,75,1,44,56,0,50,50,1,28,10,0,0,0,1,0
0,Brad Tavares,Robert Whittaker,36,73,74,3,43,55,0,26,81,0,20,10,0,0,1,0,0,33,72,73,4,42,59,0,38,82,0,26,7,0,0,1,0,0
1,Brad Tavares,Thales Leites,36,73,74,3,43,55,0,26,81,0,20,10,0,0,1,0,0,42,73,78,2,40,52,2,27,30,1,28,9,0,0,1,0,0
0,Brad Tavares,Yoel Romero,36,73,74,3,43,55,0,26,81,0,20,10,0,0,1,0,0,46,72,73,3,49,60,1,30,78,0,13,5,0,0,0,1,0
1,Brad Tavares,Caio Magalhaes,36,73,74,3,43,55,0,26,81,0,20,10,0,0,1,0,0,36,73,73,2,40,56,1,15,58,1,10,3,0,0,1,0,0
0,Brad Tavares,Tim Boetsch,36,73,74,3,43,55,0,26,81,0,20,10,0,0,1,0,0,43,72,74,2,50,57,1,34,59,0,21,13,0,0,1,0,0
1,Brad Tavares,Tom Watson,36,73,74,3,43,55,0,26,81,0,20,10,0,0,1,0,0,41,73,73,4,44,50,0,7,43,0,17,9,0,0,1,0,0
1,Brad Tavares,Elias Theodorou,36,73,74,3,43,55,0,26,81,0,20,10,0,0,1,0,0,35,73,75,4,42,53,1,28,59,0,16,3,0,0,1,0,0
1,Brad Tavares,Phil Baroni,36,73,74,3,43,55,0,26,81,0,20,10,0,0,1,0,0,47,69,72,2,45,40,1,47,60,0,15,18,0,0,1,0,0
0,Brad Tavares,Aaron Simpson,36,73,74,3,43,55,0,26,81,0,20,10,0,0,1,0,0,49,72,73,3,52,56,3,34,83,0,12,5,0,0,1,0,0
0,Brady Hiestand,Ricky Turcios,24,68,71,2,52,53,4,46,42,0,8,2,0,0,1,0,0,30,69,71,5,37,55,1,25,45,0,13,3,0,0,1,0,0
0,Brandon Davis,Giga Chikadze,33,70,72,4,35,58,0,42,57,0,14,10,0,0,1,0,0,35,72,74,4,43,62,0,33,69,0,15,3,0,0,1,0,0
1,Brandon Davis,Steven Peterson,33,70,72,4,35,58,0,42,57,0,14,10,0,0,1,0,0,33,70,70,4,40,53,1,26,64,0,19,11,0,0,1,0,0
1,Brandon Moreno,Ryan Benoit,30,67,70,3,44,59,1,46,63,0,21,8,2,0,1,0,0,34,65,68,2,39,58,0,22,72,0,10,8,0,0,1,0,0
0,Brandon Moreno,Deiveson Figueiredo,30,67,70,3,44,59,1,46,63,0,21,8,2,0,1,0,0,36,65,68,3,55,51,1,44,58,1,22,3,1,0,1,0,0
0,Brandon Moreno,Alexandre Pantoja,30,67,70,3,44,59,1,46,63,0,21,8,2,0,1,0,0,33,65,67,4,49,50,2,48,67,1,27,5,0,0,1,0,0
1,Brandon Moreno,Louis Smolka,30,67,70,3,44,59,1,46,63,0,21,8,2,0,1,0,0,32,69,68,4,47,53,1,35,32,1,17,9,0,0,1,0,0
0,Brandon Moreno,Alexandre Pantoja,30,67,70,3,44,59,1,46,63,0,21,8,2,0,1,0,0,33,65,67,4,49,50,2,48,67,1,27,5,0,0,1,0,0
0,Brandon Moreno,Deiveson Figueiredo,30,67,70,3,44,59,1,46,63,0,21,8,2,0,1,0,0,36,65,68,3,55,51,1,44,58,1,22,3,1,0,1,0,0
1,Brandon Moreno,Deiveson Figueiredo,30,67,70,3,44,59,1,46,63,0,21,8,2,0,1,0,0,36,65,68,3,55,51,1,44,58,1,22,3,1,0,1,0,0
1,Brandon Royval,Rogerio Bontorin,31,69,68,4,36,46,0,60,40,1,16,7,0,0,0,1,0,31,65,67,2,52,50,2,60,51,1,16,4,0,0,1,0,0
1,Brandon Royval,Matt Schnell,31,69,68,4,36,46,0,60,40,1,16,7,0,0,0,1,0,34,68,70,4,39,55,0,44,46,1,16,7,0,0,1,0,0
0,Brandon Royval,Alexandre Pantoja,31,69,68,4,36,46,0,60,40,1,16,7,0,0,0,1,0,33,65,67,4,49,50,2,48,67,1,27,5,0,0,1,0,0
0,Brandon Royval,Brandon Moreno,31,69,68,4,36,46,0,60,40,1,16,7,0,0,0,1,0,30,67,70,3,44,59,1,46,63,0,21,8,2,0,1,0,0
0,Brandon Royval,Alexandre Pantoja,31,69,68,4,36,46,0,60,40,1,16,7,0,0,0,1,0,33,65,67,4,49,50,2,48,67,1,27,5,0,0,1,0,0
0,Brandon Thatch,Benson Henderson,38,74,74,2,42,52,1,66,50,0,11,5,0,0,0,0,1,40,69,70,2,45,63,2,45,63,0,24,7,0,0,0,1,0
1,Brandon Thatch,Paulo Thiago,38,74,74,2,42,52,1,66,50,0,11,5,0,0,0,0,1,43,71,74,1,39,63,1,31,63,1,18,9,0,0,1,0,0
0,Brandon Thatch,Niko Price,38,74,74,2,42,52,1,66,50,0,11,5,0,0,0,0,1,34,72,76,5,42,48,0,20,64,0,15,7,0,0,1,0,0
1,Brandon Thatch,Justin Edwards,38,74,74,2,42,52,1,66,50,0,11,5,0,0,0,0,1,41,70,70,2,42,51,2,26,27,1,9,5,0,0,1,0,0
0,Brandon Vera,Keith Jardine,46,75,78,3,56,52,0,53,59,0,15,7,0,0,1,0,0,48,74,76,3,36,59,1,45,62,0,17,11,2,0,1,0,0
1,Brandon Vera,Krzysztof Soszynski,46,75,78,3,56,52,0,53,59,0,15,7,0,0,1,0,0,46,73,77,3,39,58,0,25,71,1,26,12,1,1,0,0,0
0,Brandon Vera,Ben Rothwell,46,75,78,3,56,52,0,53,59,0,15,7,0,0,1,0,0,42,76,78,3,42,47,0,34,70,0,39,14,0,0,1,0,0
1,Brandon Vera,Frank Mir,46,75,78,3,56,52,0,53,59,0,15,7,0,0,1,0,0,44,75,79,2,47,38,2,40,54,2,18,11,0,0,0,1,0
0,Braxton Smith,Parker Porter,34,71,72,6,48,32,0,0,10,0,5,2,0,0,1,0,0,38,72,75,6,50,51,1,26,66,0,14,9,0,0,1,0,0
1,Brendan Allen,Kevin Holland,28,74,75,3,54,46,1,47,58,1,23,5,0,0,1,0,0,31,75,81,4,49,51,0,38,53,0,25,10,0,0,1,0,0
1,Brendan Allen,Karl Roberson,28,74,75,3,54,46,1,47,58,1,23,5,0,0,1,0,0,33,73,74,2,51,57,0,40,42,0,9,6,0,0,0,1,0
1,Brendan Allen,Krzysztof Jotko,28,74,75,3,54,46,1,47,58,1,23,5,0,0,1,0,0,34,73,77,2,42,57,1,39,82,0,24,6,0,0,0,1,0
1,Brendan Allen,Jacob Malkoun,28,74,75,3,54,46,1,47,58,1,23,5,0,0,1,0,0,28,69,73,3,56,50,7,44,0,0,7,3,0,0,1,0,0
1,Brendan Allen,Punahele Soriano,28,74,75,3,54,46,1,47,58,1,23,5,0,0,1,0,0,31,71,72,3,45,48,0,40,33,0,9,4,0,0,0,1,0
1,Brendan Allen,Kyle Daukaus,28,74,75,3,54,46,1,47,58,1,23,5,0,0,1,0,0,31,75,76,3,52,42,2,25,82,1,11,4,0,0,0,1,0
1,Brendan O'Reilly,Vik Grujic,36,67,69,1,47,39,2,43,36,0,6,3,0,0,1,0,0,47,71,73,2,48,41,1,33,26,0,6,6,0,0,1,0,0
0,Brendan O'Reilly,Alan Jouban,36,67,69,1,47,39,2,43,36,0,6,3,0,0,1,0,0,42,72,73,5,50,60,0,44,58,0,17,7,0,0,0,1,0
0,Brendan Schaub,Andrei Arlovski,40,76,78,2,37,57,2,46,72,0,10,5,0,0,1,0,0,45,75,77,3,45,57,0,36,76,0,34,23,0,0,1,0,0
1,Brendan Schaub,Gabriel Gonzaga,40,76,78,2,37,57,2,46,72,0,10,5,0,0,1,0,0,44,74,76,2,45,57,2,39,66,1,17,11,0,0,1,0,0
0,Brendon Marotte,Terrance McKinney,28,69,70,3,10,33,0,0,0,0,8,2,0,0,1,0,0,29,70,73,4,52,44,3,36,85,1,15,6,0,0,0,0,1
0,Brett Johns,Aljamain Sterling,32,67,71,2,49,53,4,49,58,1,17,2,0,0,1,0,0,34,67,71,4,52,58,1,24,45,0,23,4,0,0,1,0,0
1,Brett Johns,Montel Jackson,32,67,71,2,49,53,4,49,58,1,17,2,0,0,1,0,0,31,70,75,3,53,64,3,71,69,0,13,2,0,0,0,1,0
1,Brett Johns,Albert Morales,32,67,71,2,49,53,4,49,58,1,17,2,0,0,1,0,0,32,69,72,3,35,56,0,35,70,0,7,4,1,0,1,0,0
0,Brian Bowles,George Roop,43,67,70,2,26,64,1,70,54,1,10,3,0,0,1,0,0,42,73,72,3,34,60,1,57,59,0,15,13,1,0,1,0,0
1,Brian Bowles,Takeya Mizugaki,43,67,70,2,26,64,1,70,54,1,10,3,0,0,1,0,0,40,67,69,3,37,57,1,57,70,0,21,11,2,0,1,0,0
0,Brian Camozzi,Randy Brown,32,74,78,3,26,54,0,0,0,0,7,5,0,0,1,0,0,33,75,78,4,46,54,0,39,74,0,18,5,0,0,1,0,0
0,Brian Camozzi,Chad Laprise,32,74,78,3,26,54,0,0,0,0,7,5,0,0,1,0,0,37,70,71,4,42,65,1,54,78,0,13,4,0,0,1,0,0
0,Brian Camozzi,Geoff Neal,32,74,78,3,26,54,0,0,0,0,7,5,0,0,1,0,0,33,71,75,4,50,57,0,44,87,0,15,6,0,0,0,1,0
0,Brian Ebersole,James Head,43,72,73,2,49,56,1,23,61,0,51,18,1,0,0,1,0,40,73,73,2,48,49,0,10,66,0,9,4,0,0,1,0,0
0,Brian Ebersole,Rick Story,43,72,73,2,49,56,1,23,61,0,51,18,1,0,0,1,0,39,69,71,3,41,62,2,48,63,0,19,9,0,0,0,1,0
1,Brian Ebersole,John Howard,43,72,73,2,49,56,1,23,61,0,51,18,1,0,0,1,0,41,67,72,2,50,51,2,49,53,0,24,13,0,0,1,0,0
1,Brian Ebersole,Claude Patrick,43,72,73,2,49,56,1,23,61,0,51,18,1,0,0,1,0,43,71,75,1,55,69,2,53,84,1,14,2,0,0,1,0,0
0,Brian Ebersole,Omari Akhmedov,43,72,73,2,49,56,1,23,61,0,51,18,1,0,0,1,0,36,72,73,2,34,55,2,45,65,0,21,6,1,0,1,0,0
1,Brian Foster,Brock Larson,39,69,71,3,39,65,3,60,37,1,27,10,0,0,1,0,0,46,71,71,1,46,55,2,34,43,2,42,10,0,0,0,1,0
0,Brian Foster,Chris Lytle,39,69,71,3,39,65,3,60,37,1,27,10,0,0,1,0,0,49,71,68,3,45,58,0,55,55,2,31,18,5,0,1,0,0
0,Brian Kelleher,Mario Bautista,37,66,66,3,41,54,1,41,60,0,24,15,0,0,0,0,1,30,69,69,5,48,53,2,44,66,1,14,2,0,0,0,0,1
0,Brian Kelleher,Ricky Simon,37,66,66,3,41,54,1,41,60,0,24,15,0,0,0,0,1,31,66,69,3,43,61,5,46,76,0,20,5,0,0,1,0,0
0,Brian Kelleher,Montel Jackson,37,66,66,3,41,54,1,41,60,0,24,15,0,0,0,0,1,31,70,75,3,53,64,3,71,69,0,13,2,0,0,0,1,0
1,Brian Kelleher,Iuri Alcantara,37,66,66,3,41,54,1,41,60,0,24,15,0,0,0,0,1,43,69,71,2,45,49,1,62,60,0,35,10,0,0,0,1,0
1,Brian Kelleher,Ray Rodriguez,37,66,66,3,41,54,1,41,60,0,24,15,0,0,0,0,1,36,67,70,0,27,40,1,50,44,0,16,8,0,0,1,0,0
1,Brian Kelleher,Hunter Azure,37,66,66,3,41,54,1,41,60,0,24,15,0,0,0,0,1,31,68,69,3,53,58,1,34,67,1,9,2,0,0,1,0,0
1,Brian Ortega,Renato Moicano,33,68,69,4,38,49,1,27,57,1,16,3,0,0,0,0,1,34,71,72,4,47,60,1,47,72,0,18,5,1,0,1,0,0
1,Brian Ortega,Cub Swanson,33,68,69,4,38,49,1,27,57,1,16,3,0,0,0,0,1,40,68,70,4,50,59,1,52,61,0,29,13,0,0,1,0,0
0,Brian Ortega,Yair Rodriguez,33,68,69,4,38,49,1,27,57,1,16,3,0,0,0,0,1,31,71,71,4,46,52,0,27,58,0,16,5,0,0,1,0,0
1,Brian Ortega,Frankie Edgar,33,68,69,4,38,49,1,27,57,1,16,3,0,0,0,0,1,42,66,68,3,40,65,2,31,65,0,23,11,1,0,1,0,0
0,Brian Stann,Chael Sonnen,43,73,74,3,42,59,0,12,60,0,12,6,0,0,1,0,0,46,73,73,3,43,62,3,59,66,0,29,15,1,0,0,1,0
1,Brian Stann,Alessio Sakara,43,73,74,3,42,59,0,12,60,0,12,6,0,0,1,0,0,42,72,72,3,47,59,2,78,62,0,19,11,0,0,1,0,0
1,Brian Stann,Mike Massenzio,43,73,74,3,42,59,0,12,60,0,12,6,0,0,1,0,0,41,74,73,2,45,54,2,24,50,1,13,9,0,0,0,1,0
0,Brian Stann,Krzysztof Soszynski,43,73,74,3,42,59,0,12,60,0,12,6,0,0,1,0,0,46,73,77,3,39,58,0,25,71,1,26,12,1,1,0,0,0
1,Brian Stann,Chris Leben,43,73,74,3,42,59,0,12,60,0,12,6,0,0,1,0,0,43,71,73,2,42,52,1,41,53,0,22,11,0,0,0,1,0
1,Brock Larson,Mike Pyle,46,71,71,1,46,55,2,34,43,2,42,10,0,0,0,1,0,48,72,74,2,45,60,1,35,70,1,27,14,1,0,1,0,0
1,Brock Larson,Keita Nakamura,46,71,71,1,46,55,2,34,43,2,42,10,0,0,0,1,0,39,71,73,2,36,58,1,48,63,0,34,10,2,0,0,1,0
0,Brock Larson,Mike Pierce,46,71,71,1,46,55,2,34,43,2,42,10,0,0,0,1,0,43,68,71,2,42,62,3,42,71,0,17,7,0,0,1,0,0
0,Brock Lesnar,Frank Mir,46,75,81,3,72,50,3,55,60,0,5,3,0,0,1,0,0,44,75,79,2,47,38,2,40,54,2,18,11,0,0,0,1,0
1,Brock Lesnar,Randy Couture,46,75,81,3,72,50,3,55,60,0,5,3,0,0,1,0,0,60,73,75,2,57,59,2,46,58,0,19,11,0,0,1,0,0
0,Brock Lesnar,Alistair Overeem,46,75,81,3,72,50,3,55,60,0,5,3,0,0,1,0,0,43,76,80,3,64,57,1,55,73,0,47,19,0,0,1,0,0
0,Brok Weaver,Jalin Turner,32,72,73,4,64,46,0,10,66,0,15,6,0,0,0,1,0,28,75,77,6,48,41,0,55,75,1,14,7,0,0,0,1,0
0,Bruna Brasil,Loma Lookboonmee,30,66,65,2,62,51,1,62,53,0,9,4,1,0,1,0,0,28,61,61,4,57,53,1,50,72,0,9,3,0,0,1,0,0
1,Bruna Brasil,Shauna Bannon,30,66,65,2,62,51,1,62,53,0,9,4,1,0,1,0,0,30,65,65,3,37,37,0,0,33,0,5,1,0,0,0,0,1
1,Brunno Ferreira,Gregory Rodrigues,31,70,72,5,50,48,1,16,66,0,11,1,0,0,1,0,0,32,75,75,6,55,51,2,45,10,0,15,5,0,0,1,0,0
0,Brunno Ferreira,Nursulton Ruziboev,31,70,72,5,50,48,1,16,66,0,11,1,0,0,1,0,0,30,77,76,4,66,40,11,10,0,0,35,8,2,0,1,0,0
1,Brunno Ferreira,Phil Hawes,31,70,72,5,50,48,1,16,66,0,11,1,0,0,1,0,0,35,72,77,5,59,55,2,34,90,0,12,6,0,0,1,0,0
1,Bruno Silva,Wellington Turman,34,72,74,4,51,43,1,27,73,0,23,10,0,0,1,0,0,27,72,72,3,51,45,1,20,42,0,18,8,0,0,1,0,0
1,Bruno Silva,Victor Rodriguez,34,72,74,4,51,43,1,27,73,0,23,10,0,0,1,0,0,31,65,67,1,37,50,0,0,0,0,7,4,0,0,0,0,1
0,Bruno Silva,Shara Magomedov,34,72,74,4,51,43,1,27,73,0,23,10,0,0,1,0,0,29,74,73,7,73,28,0,0,57,0,12,0,0,0,1,0,0
0,Bruno Silva,Gerald Meerschaert,34,72,74,4,51,43,1,27,73,0,23,10,0,0,1,0,0,36,73,77,3,44,53,2,37,34,1,35,17,0,0,0,1,0
0,Bruno Silva,Brendan Allen,34,72,74,4,51,43,1,27,73,0,23,10,0,0,1,0,0,28,74,75,3,54,46,1,47,58,1,23,5,0,0,1,0,0
1,Bruno Silva,Brad Tavares,33,64,65,3,46,59,2,30,64,0,13,5,2,0,1,0,0,36,73,74,3,43,55,0,26,81,0,20,10,0,0,1,0,0
1,Bruno Silva,Wellington Turman,33,64,65,3,46,59,2,30,64,0,13,5,2,0,1,0,0,27,72,72,3,51,45,1,20,42,0,18,8,0,0,1,0,0
0,Bruno Silva,Gerald Meerschaert,33,64,65,3,46,59,2,30,64,0,13,5,2,0,1,0,0,36,73,77,3,44,53,2,37,34,1,35,17,0,0,0,1,0
1,Bruno Silva,Tyson Nam,33,64,65,3,46,59,2,30,64,0,13,5,2,0,1,0,0,40,67,68,3,33,65,0,0,87,0,21,14,1,0,1,0,0
1,Bruno Silva,Brad Tavares,34,72,74,4,51,43,1,27,73,0,23,10,0,0,1,0,0,36,73,74,3,43,55,0,26,81,0,20,10,0,0,1,0,0
0,Bruno Silva,Brendan Allen,33,64,65,3,46,59,2,30,64,0,13,5,2,0,1,0,0,28,74,75,3,54,46,1,47,58,1,23,5,0,0,1,0,0
1,Bruno Silva,Tyson Nam,34,72,74,4,51,43,1,27,73,0,23,10,0,0,1,0,0,40,67,68,3,33,65,0,0,87,0,21,14,1,0,1,0,0
0,Bruno Souza,Melsik Baghdasaryan,27,70,70,3,39,45,0,16,60,0,10,3,0,0,1,0,0,32,69,70,5,61,58,0,0,72,0,8,2,0,0,0,1,0
1,Bryan Barberena,Jake Ellenberger,34,72,72,5,48,44,0,22,49,0,18,11,0,0,0,1,0,38,69,71,2,39,60,2,47,86,0,31,15,0,0,1,0,0
1,Bryan Barberena,Warlley Alves,34,72,72,5,48,44,0,22,49,0,18,11,0,0,0,1,0,33,71,72,3,48,50,1,50,80,0,15,7,0,0,1,0,0
1,Bryan Barberena,Robbie Lawler,34,72,72,5,48,44,0,22,49,0,18,11,0,0,0,1,0,41,71,74,3,47,59,0,64,65,0,30,16,0,0,0,1,0
